t,k,node,marginal
4,71,dena21,86.564
4,72,dena21,86.564
4,73,dena21,86.564
4,74,dena21,86.564
4,75,dena21,86.564
4,76,dena21,86.564
4,77,dena21,86.564
4,78,dena21,86.564
4,79,dena21,86.564
4,80,dena21,86.564
4,81,dena21,86.564
4,82,dena21,86.564
4,83,dena21,86.564
4,84,dena21,86.564
4,85,dena21,86.564
4,86,dena21,86.564
4,87,dena21,86.564
4,88,dena21,86.564
4,89,dena21,86.564
4,90,dena21,86.564
4,91,dena21,86.564
4,92,dena21,86.564
4,93,dena21,86.564
4,94,dena21,86.564
4,95,dena21,86.564
4,96,dena21,86.564
4,97,dena21,86.564
4,98,dena21,86.564
4,99,dena21,86.564
4,100,dena21,86.564
4,101,dena21,86.564
4,102,dena21,86.564
4,103,dena21,86.564
4,104,dena21,86.564
4,105,dena21,86.564
4,106,dena21,86.564
4,107,dena21,86.564
4,108,dena21,86.564
4,109,dena21,86.564
4,110,dena21,86.564
4,111,dena21,86.564
4,112,dena21,86.564
4,113,dena21,86.564
4,114,dena21,86.564
4,115,dena21,86.564
4,116,dena21,86.564
4,117,dena21,86.564
4,118,dena21,86.564
4,119,dena21,86.564
4,120,dena21,86.564
4,121,dena21,86.564
4,122,dena21,86.564
4,123,dena21,86.564
4,124,dena21,86.564
4,125,dena21,86.564
4,126,dena21,86.564
4,127,dena21,86.564
4,128,dena21,86.564
4,129,dena21,86.564
4,130,dena21,86.564
4,131,dena21,86.564
4,132,dena21,86.564
4,133,dena21,86.564
4,134,dena21,86.564
4,135,dena21,86.564
4,136,dena21,86.564
4,137,dena21,86.564
4,138,dena21,86.564
4,139,dena21,86.564
4,140,dena21,86.564
4,141,dena21,86.564
4,142,dena21,86.564
4,143,dena21,86.564
4,144,dena21,86.564
4,145,dena21,86.564
4,146,dena21,86.564
4,147,dena21,86.564
4,148,dena21,86.564
4,149,dena21,86.564
4,150,dena21,86.564
4,151,dena21,86.564
4,152,dena21,86.564
4,153,dena21,86.564
4,154,dena21,86.564
4,155,dena21,86.564
4,156,dena21,86.564
4,157,dena21,86.564
4,158,dena21,86.564
4,159,dena21,86.564
4,160,dena21,86.564
4,161,dena21,86.564
4,162,dena21,86.564
4,163,dena21,86.564
4,164,dena21,86.564
4,165,dena21,86.564
4,166,dena21,86.564
4,167,dena21,86.564
4,168,dena21,86.564
4,169,dena21,86.564
4,170,dena21,86.564
4,171,dena21,86.564
4,172,dena21,86.564
4,173,dena21,86.564
4,174,dena21,86.564
4,175,dena21,86.564
4,176,dena21,86.564
4,177,dena21,86.564
4,178,dena21,86.564
4,179,dena21,86.564
4,180,dena21,86.564
4,181,dena21,86.564
4,182,dena21,86.564
4,183,dena21,86.564
4,184,dena21,86.564
4,185,dena21,86.564
4,186,dena21,86.564
4,187,dena21,86.564
4,188,dena21,86.564
4,189,dena21,86.564
4,190,dena21,86.564
4,191,dena21,86.564
4,192,dena21,86.564
4,193,dena21,86.564
4,194,dena21,86.564
4,195,dena21,86.564
4,196,dena21,86.564
4,197,dena21,86.564
4,198,dena21,86.564
4,199,dena21,86.564
4,200,dena21,86.564
4,201,dena21,86.564
4,202,dena21,86.564
4,203,dena21,86.564
4,204,dena21,86.564
4,205,dena21,86.564
4,206,dena21,86.564
4,207,dena21,86.564
4,208,dena21,86.564
4,209,dena21,86.564
4,210,dena21,86.564
4,211,dena21,86.564
4,212,dena21,86.564
4,213,dena21,86.564
4,214,dena21,86.564
4,215,dena21,86.564
4,216,dena21,86.564
4,217,dena21,86.564
4,218,dena21,86.564
4,219,dena21,86.564
4,220,dena21,86.564
4,221,dena21,86.564
4,222,dena21,86.564
4,223,dena21,86.564
4,224,dena21,86.564
4,225,dena21,86.564
4,226,dena21,86.564
4,227,dena21,86.564
4,228,dena21,86.564
4,229,dena21,86.564
4,230,dena21,86.564
4,231,dena21,86.564
4,232,dena21,86.564
4,233,dena21,86.564
4,234,dena21,86.564
4,235,dena21,86.564
4,236,dena21,86.564
4,237,dena21,86.564
4,238,dena21,86.564
4,239,dena21,86.564
4,240,dena21,86.564
4,241,dena21,86.564
4,242,dena21,86.564
4,243,dena21,86.564
4,244,dena21,86.564
4,245,dena21,86.564
4,246,dena21,86.564
4,247,dena21,86.564
4,248,dena21,86.564
4,249,dena21,86.564
4,250,dena21,86.564
4,251,dena21,86.564
4,252,dena21,86.564
4,253,dena21,86.564
4,254,dena21,86.564
4,255,dena21,86.564
4,256,dena21,86.564
4,257,dena21,86.564
4,258,dena21,86.564
4,259,dena21,86.564
4,260,dena21,86.564
4,261,dena21,86.564
4,262,dena21,86.564
4,263,dena21,86.564
4,264,dena21,86.564
4,265,dena21,86.564
4,266,dena21,86.564
4,267,dena21,86.564
4,268,dena21,86.564
4,269,dena21,86.564
4,270,dena21,86.564
4,271,dena21,86.564
4,272,dena21,86.564
4,273,dena21,86.564
4,274,dena21,86.564
4,275,dena21,86.564
4,276,dena21,86.564
4,277,dena21,86.564
4,278,dena21,86.564
4,279,dena21,86.564
4,280,dena21,86.564
4,281,dena21,86.564
4,282,dena21,86.564
4,283,dena21,86.564
4,284,dena21,86.564
4,285,dena21,86.564
4,286,dena21,86.564
4,287,dena21,86.564
4,288,dena21,86.564
4,289,dena21,86.564
4,290,dena21,86.564
4,291,dena21,86.564
4,292,dena21,86.564
4,293,dena21,86.564
4,294,dena21,86.564
4,295,dena21,86.564
4,296,dena21,86.564
4,297,dena21,86.564
4,298,dena21,86.564
4,299,dena21,86.564
4,300,dena21,86.564
4,301,dena21,86.564
4,302,dena21,86.564
4,303,dena21,86.564
4,304,dena21,86.564
4,305,dena21,86.564
4,306,dena21,86.564
4,307,dena21,86.564
4,308,dena21,86.564
4,309,dena21,86.564
4,310,dena21,86.564
4,311,dena21,86.564
4,312,dena21,86.564
4,313,dena21,86.564
4,314,dena21,86.564
4,315,dena21,86.564
4,316,dena21,86.564
4,317,dena21,86.564
4,318,dena21,86.564
4,319,dena21,86.564
4,320,dena21,86.564
4,321,dena21,86.564
4,322,dena21,86.564
4,323,dena21,86.564
4,324,dena21,86.564
4,325,dena21,86.564
4,326,dena21,86.564
4,327,dena21,86.564
4,328,dena21,86.564
4,329,dena21,86.564
4,330,dena21,86.564
4,331,dena21,86.564
4,332,dena21,86.564
4,333,dena21,86.564
4,334,dena21,86.564
4,335,dena21,86.564
4,336,dena21,86.564
4,337,dena21,86.564
4,338,dena21,86.564
4,339,dena21,86.564
4,340,dena21,86.564
4,341,dena21,86.564
4,342,dena21,86.564
4,343,dena21,86.564
4,344,dena21,86.564
4,345,dena21,86.564
4,346,dena21,86.564
4,347,dena21,86.564
4,348,dena21,86.564
4,349,dena21,86.564
4,350,dena21,86.564
4,351,dena21,86.564
4,352,dena21,86.564
4,353,dena21,86.564
4,354,dena21,86.564
4,355,dena21,86.564
4,356,dena21,86.564
4,357,dena21,86.564
4,358,dena21,86.564
4,359,dena21,86.564
4,360,dena21,86.564
4,361,dena21,86.564
4,362,dena21,86.564
4,363,dena21,86.564
4,364,dena21,86.564
4,365,dena21,86.564
5,1,dena21,86.564
5,2,dena21,86.564
5,3,dena21,86.564
5,4,dena21,86.564
5,5,dena21,86.564
5,6,dena21,86.564
5,7,dena21,86.564
5,8,dena21,86.564
5,9,dena21,86.564
5,10,dena21,86.564
5,11,dena21,86.564
5,12,dena21,86.564
5,13,dena21,86.564
5,14,dena21,86.564
5,15,dena21,86.564
5,16,dena21,86.564
5,17,dena21,86.564
5,18,dena21,86.564
5,19,dena21,86.564
5,20,dena21,86.564
5,21,dena21,86.564
5,22,dena21,86.564
5,23,dena21,86.564
5,24,dena21,86.564
5,25,dena21,86.564
5,26,dena21,86.564
5,27,dena21,86.564
5,28,dena21,86.564
5,29,dena21,86.564
5,30,dena21,86.564
5,31,dena21,86.564
5,32,dena21,86.564
5,33,dena21,86.564
5,34,dena21,86.564
5,35,dena21,86.564
5,36,dena21,86.564
5,37,dena21,86.564
5,38,dena21,86.564
5,39,dena21,86.564
5,40,dena21,86.564
5,41,dena21,86.564
5,42,dena21,86.564
5,43,dena21,86.564
5,44,dena21,86.564
5,45,dena21,86.564
5,46,dena21,86.564
5,47,dena21,86.564
5,48,dena21,86.564
5,49,dena21,86.564
5,50,dena21,86.564
5,51,dena21,86.564
5,52,dena21,86.564
5,53,dena21,86.564
5,54,dena21,86.564
5,55,dena21,86.564
5,56,dena21,86.564
5,57,dena21,86.564
5,58,dena21,86.564
5,59,dena21,86.564
5,60,dena21,86.564
5,61,dena21,86.564
5,62,dena21,86.564
5,63,dena21,86.564
5,64,dena21,86.564
5,65,dena21,86.564
5,66,dena21,86.564
5,67,dena21,86.564
5,68,dena21,86.564
5,69,dena21,86.564
5,70,dena21,86.564
5,71,dena21,86.564
5,72,dena21,86.564
5,73,dena21,86.564
5,74,dena21,86.564
5,75,dena21,86.564
5,76,dena21,86.564
5,77,dena21,86.564
5,78,dena21,86.564
5,79,dena21,86.564
5,80,dena21,86.564
5,81,dena21,86.564
5,82,dena21,86.564
5,83,dena21,86.564
5,84,dena21,86.564
5,85,dena21,86.564
5,86,dena21,86.564
5,87,dena21,86.564
5,88,dena21,86.564
5,89,dena21,86.564
5,90,dena21,86.564
5,91,dena21,86.564
5,92,dena21,86.564
5,93,dena21,86.564
5,94,dena21,86.564
5,95,dena21,86.564
5,96,dena21,86.564
5,97,dena21,86.564
5,98,dena21,86.564
5,99,dena21,86.564
5,100,dena21,86.564
5,101,dena21,86.564
5,102,dena21,86.564
5,103,dena21,86.564
5,104,dena21,86.564
5,105,dena21,86.564
5,106,dena21,86.564
5,107,dena21,86.564
5,108,dena21,86.564
5,109,dena21,86.564
5,110,dena21,86.564
5,111,dena21,86.564
5,112,dena21,86.564
5,113,dena21,86.564
5,114,dena21,86.564
5,115,dena21,86.564
5,116,dena21,86.564
5,117,dena21,86.564
5,118,dena21,86.564
5,119,dena21,86.564
5,120,dena21,86.564
5,121,dena21,86.564
5,122,dena21,86.564
5,123,dena21,86.564
5,124,dena21,86.564
5,125,dena21,86.564
5,126,dena21,86.564
5,127,dena21,86.564
5,128,dena21,86.564
5,129,dena21,86.564
5,130,dena21,86.564
5,131,dena21,86.564
5,132,dena21,86.564
5,133,dena21,86.564
5,134,dena21,86.564
5,135,dena21,86.564
5,136,dena21,86.564
5,137,dena21,86.564
5,138,dena21,86.564
5,139,dena21,86.564
5,140,dena21,86.564
5,141,dena21,86.564
5,142,dena21,86.564
5,143,dena21,86.564
5,144,dena21,86.564
5,145,dena21,86.564
5,146,dena21,86.564
5,147,dena21,86.564
5,148,dena21,86.564
5,149,dena21,86.564
5,150,dena21,86.564
5,151,dena21,86.564
5,152,dena21,86.564
5,153,dena21,86.564
5,154,dena21,86.564
5,155,dena21,86.564
5,156,dena21,86.564
5,157,dena21,86.564
5,158,dena21,86.564
5,159,dena21,86.564
5,160,dena21,86.564
5,161,dena21,86.564
5,162,dena21,86.564
5,163,dena21,86.564
5,164,dena21,86.564
5,165,dena21,86.564
5,166,dena21,86.564
5,167,dena21,86.564
5,168,dena21,86.564
5,169,dena21,86.564
5,170,dena21,86.564
5,171,dena21,86.564
5,172,dena21,86.564
5,173,dena21,86.564
5,174,dena21,86.564
5,175,dena21,86.564
5,176,dena21,86.564
5,177,dena21,86.564
5,178,dena21,86.564
5,179,dena21,86.564
5,180,dena21,86.564
5,181,dena21,86.564
5,182,dena21,86.564
5,183,dena21,86.564
5,184,dena21,86.564
5,185,dena21,86.564
5,186,dena21,86.564
5,187,dena21,86.564
5,188,dena21,86.564
5,189,dena21,86.564
5,190,dena21,86.564
5,191,dena21,86.564
5,192,dena21,86.564
5,193,dena21,86.564
5,194,dena21,86.564
5,195,dena21,86.564
5,196,dena21,86.564
5,197,dena21,86.564
5,198,dena21,86.564
5,199,dena21,86.564
5,200,dena21,86.564
5,201,dena21,86.564
5,202,dena21,86.564
5,203,dena21,86.564
5,204,dena21,86.564
5,205,dena21,86.564
5,206,dena21,86.564
5,207,dena21,86.564
5,208,dena21,86.564
5,209,dena21,86.564
5,210,dena21,86.564
5,211,dena21,86.564
5,212,dena21,86.564
5,213,dena21,86.564
5,214,dena21,86.564
5,215,dena21,86.564
5,216,dena21,86.564
5,217,dena21,86.564
5,218,dena21,86.564
5,219,dena21,86.564
5,220,dena21,86.564
5,221,dena21,86.564
5,222,dena21,86.564
5,223,dena21,86.564
5,224,dena21,86.564
5,225,dena21,86.564
5,226,dena21,86.564
5,227,dena21,86.564
5,228,dena21,86.564
5,229,dena21,86.564
5,230,dena21,86.564
5,231,dena21,86.564
5,232,dena21,86.564
5,233,dena21,86.564
5,234,dena21,86.564
5,235,dena21,86.564
5,236,dena21,86.564
5,237,dena21,86.564
5,238,dena21,86.564
5,239,dena21,86.564
5,240,dena21,86.564
5,241,dena21,86.564
5,242,dena21,86.564
5,243,dena21,86.564
5,244,dena21,86.564
5,245,dena21,86.564
5,246,dena21,86.564
5,247,dena21,86.564
5,248,dena21,86.564
5,249,dena21,86.564
5,250,dena21,86.564
5,251,dena21,86.564
5,252,dena21,86.564
5,253,dena21,86.564
5,254,dena21,86.564
5,255,dena21,86.564
5,256,dena21,86.564
5,257,dena21,86.564
5,258,dena21,86.564
5,259,dena21,86.564
5,260,dena21,86.564
5,261,dena21,86.564
5,262,dena21,86.564
5,263,dena21,86.564
5,264,dena21,86.564
5,265,dena21,86.564
5,266,dena21,86.564
5,267,dena21,86.564
5,268,dena21,86.564
5,269,dena21,86.564
5,270,dena21,86.564
5,271,dena21,86.564
5,272,dena21,86.564
5,273,dena21,86.564
5,274,dena21,86.564
5,275,dena21,86.564
5,276,dena21,86.564
5,277,dena21,86.564
5,278,dena21,86.564
5,279,dena21,86.564
5,280,dena21,86.564
5,281,dena21,86.564
5,282,dena21,86.564
5,283,dena21,86.564
5,284,dena21,86.564
5,285,dena21,86.564
5,286,dena21,86.564
5,287,dena21,86.564
5,288,dena21,86.564
5,289,dena21,86.564
5,290,dena21,86.564
5,291,dena21,86.564
5,292,dena21,86.564
5,293,dena21,86.564
5,294,dena21,86.564
5,295,dena21,86.564
5,296,dena21,86.564
5,297,dena21,86.564
5,298,dena21,86.564
5,299,dena21,86.564
5,300,dena21,86.564
5,301,dena21,86.564
5,302,dena21,86.564
5,303,dena21,86.564
5,304,dena21,86.564
5,305,dena21,86.564
5,306,dena21,86.564
5,307,dena21,86.564
5,308,dena21,86.564
5,309,dena21,86.564
5,310,dena21,86.564
5,311,dena21,86.564
5,312,dena21,86.564
5,313,dena21,86.564
5,314,dena21,86.564
5,315,dena21,86.564
5,316,dena21,86.564
5,317,dena21,86.564
5,318,dena21,86.564
5,319,dena21,86.564
5,320,dena21,86.564
5,321,dena21,86.564
5,322,dena21,86.564
5,323,dena21,86.564
5,324,dena21,86.564
5,325,dena21,86.564
5,326,dena21,86.564
5,327,dena21,86.564
5,328,dena21,86.564
5,329,dena21,86.564
5,330,dena21,86.564
5,331,dena21,86.564
5,332,dena21,86.564
5,333,dena21,86.564
5,334,dena21,86.564
5,335,dena21,86.564
5,336,dena21,86.564
5,337,dena21,86.564
5,338,dena21,86.564
5,339,dena21,86.564
5,340,dena21,86.564
5,341,dena21,86.564
5,342,dena21,86.564
5,343,dena21,86.564
5,344,dena21,86.564
5,345,dena21,86.564
5,346,dena21,86.564
5,347,dena21,86.564
5,348,dena21,86.564
5,349,dena21,86.564
5,350,dena21,86.564
5,351,dena21,86.564
5,352,dena21,86.564
5,353,dena21,86.564
5,354,dena21,86.564
5,355,dena21,86.564
5,356,dena21,86.564
5,357,dena21,86.564
5,358,dena21,86.564
5,359,dena21,86.564
5,360,dena21,86.564
5,361,dena21,86.564
5,362,dena21,86.564
5,363,dena21,86.564
5,364,dena21,86.564
5,365,dena21,86.564
6,1,dena21,86.564
6,2,dena21,86.564
6,3,dena21,86.564
6,4,dena21,86.564
6,5,dena21,86.564
6,6,dena21,86.564
6,7,dena21,86.564
6,8,dena21,86.564
6,9,dena21,86.564
6,10,dena21,86.564
6,11,dena21,86.564
6,12,dena21,86.564
6,13,dena21,86.564
6,14,dena21,86.564
6,15,dena21,86.564
6,16,dena21,86.564
6,17,dena21,86.564
6,18,dena21,86.564
6,19,dena21,86.564
6,20,dena21,86.564
6,21,dena21,86.564
6,22,dena21,86.564
6,23,dena21,86.564
6,24,dena21,86.564
6,25,dena21,86.564
6,26,dena21,86.564
6,27,dena21,86.564
6,28,dena21,86.564
6,29,dena21,86.564
6,30,dena21,86.564
6,31,dena21,86.564
6,32,dena21,86.564
6,33,dena21,86.564
6,34,dena21,86.564
6,35,dena21,86.564
6,36,dena21,86.564
6,37,dena21,86.564
6,38,dena21,86.564
6,39,dena21,86.564
6,40,dena21,86.564
6,41,dena21,86.564
6,42,dena21,86.564
6,43,dena21,86.564
6,44,dena21,86.564
6,45,dena21,86.564
6,46,dena21,86.564
6,47,dena21,86.564
6,48,dena21,86.564
6,49,dena21,86.564
6,50,dena21,86.564
6,51,dena21,86.564
6,52,dena21,86.564
6,53,dena21,86.564
6,54,dena21,86.564
6,55,dena21,86.564
6,56,dena21,86.564
6,57,dena21,86.564
6,58,dena21,86.564
6,59,dena21,86.564
6,60,dena21,86.564
6,61,dena21,86.564
6,62,dena21,86.564
6,63,dena21,86.564
6,64,dena21,86.564
6,65,dena21,86.564
6,66,dena21,86.564
6,67,dena21,86.564
6,68,dena21,86.564
6,69,dena21,86.564
6,70,dena21,86.564
6,71,dena21,86.564
6,72,dena21,86.564
6,73,dena21,86.564
6,74,dena21,86.564
6,75,dena21,86.564
6,76,dena21,86.564
6,77,dena21,86.564
6,78,dena21,86.564
6,79,dena21,86.564
6,80,dena21,86.564
6,81,dena21,86.564
6,82,dena21,86.564
6,83,dena21,86.564
6,84,dena21,86.564
6,85,dena21,86.564
6,86,dena21,86.564
6,87,dena21,86.564
6,88,dena21,86.564
6,89,dena21,86.564
6,90,dena21,86.564
6,91,dena21,86.564
6,92,dena21,86.564
6,93,dena21,86.564
6,94,dena21,86.564
6,95,dena21,86.564
6,96,dena21,86.564
6,97,dena21,86.564
6,98,dena21,86.564
6,99,dena21,86.564
6,100,dena21,86.564
6,101,dena21,86.564
6,102,dena21,86.564
6,103,dena21,86.564
6,104,dena21,86.564
6,105,dena21,86.564
6,106,dena21,86.564
6,107,dena21,86.564
6,108,dena21,86.564
6,109,dena21,86.564
6,110,dena21,86.564
6,111,dena21,86.564
6,112,dena21,86.564
6,113,dena21,86.564
6,114,dena21,86.564
6,115,dena21,86.564
6,116,dena21,86.564
6,117,dena21,86.564
6,118,dena21,86.564
6,119,dena21,86.564
6,120,dena21,86.564
6,121,dena21,86.564
6,122,dena21,86.564
6,123,dena21,86.564
6,124,dena21,86.564
6,125,dena21,86.564
6,126,dena21,86.564
6,127,dena21,86.564
6,128,dena21,86.564
6,129,dena21,86.564
6,130,dena21,86.564
6,131,dena21,86.564
6,132,dena21,86.564
6,133,dena21,86.564
6,134,dena21,86.564
6,135,dena21,86.564
6,136,dena21,86.564
6,137,dena21,86.564
6,138,dena21,86.564
6,139,dena21,86.564
6,140,dena21,86.564
6,141,dena21,86.564
6,142,dena21,86.564
6,143,dena21,86.564
6,144,dena21,86.564
6,145,dena21,86.564
6,146,dena21,86.564
6,147,dena21,86.564
6,148,dena21,86.564
6,149,dena21,86.564
6,150,dena21,86.564
6,151,dena21,86.564
6,152,dena21,86.564
6,153,dena21,86.564
6,154,dena21,86.564
6,155,dena21,86.564
6,156,dena21,86.564
6,157,dena21,86.564
6,158,dena21,86.564
6,159,dena21,86.564
6,160,dena21,86.564
6,161,dena21,86.564
6,162,dena21,86.564
6,163,dena21,86.564
6,164,dena21,86.564
6,165,dena21,86.564
6,166,dena21,86.564
6,167,dena21,86.564
6,168,dena21,86.564
6,169,dena21,86.564
6,170,dena21,86.564
6,171,dena21,86.564
6,172,dena21,86.564
6,173,dena21,86.564
6,174,dena21,86.564
6,175,dena21,86.564
6,176,dena21,86.564
6,177,dena21,86.564
6,178,dena21,86.564
6,179,dena21,86.564
6,180,dena21,86.564
6,181,dena21,86.564
6,182,dena21,86.564
6,183,dena21,86.564
6,184,dena21,86.564
6,185,dena21,86.564
6,186,dena21,86.564
6,187,dena21,86.564
6,188,dena21,86.564
6,189,dena21,86.564
6,190,dena21,86.564
6,191,dena21,86.564
6,192,dena21,86.564
6,193,dena21,86.564
6,194,dena21,86.564
6,195,dena21,86.564
6,196,dena21,86.564
6,197,dena21,86.564
6,198,dena21,86.564
6,199,dena21,86.564
6,200,dena21,86.564
6,201,dena21,86.564
6,202,dena21,86.564
6,203,dena21,86.564
6,204,dena21,86.564
6,205,dena21,86.564
6,206,dena21,86.564
6,207,dena21,86.564
6,208,dena21,86.564
6,209,dena21,86.564
6,210,dena21,86.564
6,211,dena21,86.564
6,212,dena21,86.564
6,213,dena21,86.564
6,214,dena21,86.564
6,215,dena21,86.564
6,216,dena21,86.564
6,217,dena21,86.564
6,218,dena21,86.564
6,219,dena21,86.564
6,220,dena21,86.564
6,221,dena21,86.564
6,222,dena21,86.564
6,223,dena21,86.564
6,224,dena21,86.564
6,225,dena21,86.564
6,226,dena21,86.564
6,227,dena21,86.564
6,228,dena21,86.564
6,229,dena21,86.564
6,230,dena21,86.564
6,231,dena21,86.564
6,232,dena21,86.564
6,233,dena21,86.564
6,234,dena21,86.564
6,235,dena21,86.564
6,236,dena21,86.564
6,237,dena21,86.564
6,238,dena21,86.564
6,239,dena21,86.564
6,240,dena21,86.564
6,241,dena21,86.564
6,242,dena21,86.564
6,243,dena21,86.564
6,244,dena21,86.564
6,245,dena21,86.564
6,246,dena21,86.564
6,247,dena21,86.564
6,248,dena21,86.564
6,249,dena21,86.564
6,250,dena21,86.564
6,251,dena21,86.564
6,252,dena21,86.564
6,253,dena21,86.564
6,254,dena21,86.564
6,255,dena21,86.564
6,256,dena21,86.564
6,257,dena21,86.564
6,258,dena21,86.564
6,259,dena21,86.564
6,260,dena21,86.564
6,261,dena21,86.564
6,262,dena21,86.564
6,263,dena21,86.564
6,264,dena21,86.564
6,265,dena21,86.564
6,266,dena21,86.564
6,267,dena21,86.564
6,268,dena21,86.564
6,269,dena21,86.564
6,270,dena21,86.564
6,271,dena21,86.564
6,272,dena21,86.564
6,273,dena21,86.564
6,274,dena21,86.564
6,275,dena21,86.564
6,276,dena21,86.564
6,277,dena21,86.564
6,278,dena21,86.564
6,279,dena21,86.564
6,280,dena21,86.564
6,281,dena21,86.564
6,282,dena21,86.564
6,283,dena21,86.564
6,284,dena21,86.564
6,285,dena21,86.564
6,286,dena21,86.564
6,287,dena21,86.564
6,288,dena21,86.564
6,289,dena21,86.564
6,290,dena21,86.564
6,291,dena21,86.564
6,292,dena21,86.564
6,293,dena21,86.564
6,294,dena21,86.564
6,295,dena21,86.564
6,296,dena21,86.564
6,297,dena21,86.564
6,298,dena21,86.564
6,299,dena21,86.564
6,300,dena21,86.564
6,301,dena21,86.564
6,302,dena21,86.564
6,303,dena21,86.564
6,304,dena21,86.564
6,305,dena21,86.564
6,306,dena21,86.564
6,307,dena21,86.564
6,308,dena21,86.564
6,309,dena21,86.564
6,310,dena21,86.564
6,311,dena21,86.564
6,312,dena21,86.564
6,313,dena21,86.564
6,314,dena21,86.564
6,315,dena21,86.564
6,316,dena21,86.564
6,317,dena21,86.564
6,318,dena21,86.564
6,319,dena21,86.564
6,320,dena21,86.564
6,321,dena21,86.564
6,322,dena21,86.564
6,323,dena21,86.564
6,324,dena21,86.564
6,325,dena21,86.564
6,326,dena21,86.564
6,327,dena21,86.564
6,328,dena21,86.564
6,329,dena21,86.564
6,330,dena21,86.564
6,331,dena21,86.564
6,332,dena21,86.564
6,333,dena21,86.564
6,334,dena21,86.564
6,335,dena21,86.564
6,336,dena21,86.564
6,337,dena21,86.564
6,338,dena21,86.564
6,339,dena21,86.564
6,340,dena21,86.564
6,341,dena21,86.564
6,342,dena21,86.564
6,343,dena21,86.564
6,344,dena21,86.564
6,345,dena21,86.564
6,346,dena21,86.564
6,347,dena21,86.564
6,348,dena21,86.564
6,349,dena21,86.564
6,350,dena21,86.564
6,351,dena21,86.564
6,352,dena21,86.564
6,353,dena21,86.564
6,354,dena21,86.564
6,355,dena21,86.564
6,356,dena21,86.564
6,357,dena21,86.564
6,358,dena21,86.564
6,359,dena21,86.564
6,360,dena21,86.564
6,361,dena21,86.564
6,362,dena21,86.564
6,363,dena21,86.564
6,364,dena21,86.564
6,365,dena21,86.564
7,1,dena21,86.564
7,2,dena21,86.564
7,3,dena21,86.564
7,4,dena21,86.564
7,5,dena21,86.564
7,6,dena21,86.564
7,7,dena21,86.564
7,8,dena21,86.564
7,9,dena21,86.564
7,10,dena21,86.564
7,11,dena21,86.564
7,12,dena21,153.586
7,13,dena21,86.564
7,14,dena21,86.564
7,15,dena21,86.564
7,16,dena21,86.564
7,17,dena21,86.564
7,18,dena21,86.564
7,19,dena21,86.564
7,20,dena21,86.564
7,21,dena21,86.564
7,22,dena21,86.564
7,23,dena21,86.564
7,24,dena21,86.564
7,25,dena21,86.564
7,26,dena21,153.586
7,27,dena21,86.564
7,28,dena21,86.564
7,29,dena21,86.564
7,30,dena21,153.586
7,31,dena21,153.586
7,32,dena21,86.564
7,33,dena21,86.564
7,34,dena21,86.564
7,35,dena21,86.564
7,36,dena21,86.564
7,37,dena21,86.564
7,38,dena21,86.564
7,39,dena21,86.564
7,40,dena21,86.564
7,41,dena21,86.564
7,42,dena21,86.564
7,43,dena21,86.564
7,44,dena21,86.564
7,45,dena21,86.564
7,46,dena21,86.564
7,47,dena21,86.564
7,48,dena21,86.564
7,49,dena21,86.564
7,50,dena21,86.564
7,51,dena21,86.564
7,52,dena21,86.564
7,53,dena21,86.564
7,54,dena21,86.564
7,55,dena21,86.564
7,56,dena21,86.564
7,57,dena21,86.564
7,58,dena21,86.564
7,59,dena21,86.564
7,60,dena21,86.564
7,61,dena21,86.564
7,62,dena21,86.564
7,63,dena21,86.564
7,64,dena21,86.564
7,65,dena21,86.564
7,66,dena21,86.564
7,67,dena21,86.564
7,68,dena21,86.564
7,69,dena21,86.564
7,70,dena21,86.564
7,71,dena21,86.564
7,72,dena21,86.564
7,73,dena21,86.564
7,74,dena21,86.564
7,75,dena21,86.564
7,76,dena21,86.564
7,77,dena21,86.564
7,78,dena21,86.564
7,79,dena21,86.564
7,80,dena21,86.564
7,81,dena21,86.564
7,82,dena21,86.564
7,83,dena21,86.564
7,84,dena21,86.564
7,85,dena21,86.564
7,86,dena21,86.564
7,87,dena21,86.564
7,88,dena21,86.564
7,89,dena21,86.564
7,90,dena21,86.564
7,91,dena21,86.564
7,92,dena21,86.564
7,93,dena21,86.564
7,94,dena21,86.564
7,95,dena21,86.564
7,96,dena21,86.564
7,97,dena21,86.564
